txl1_x,txl1_y,txl1_z,txl2_x,txl2_y,txl2_z,txl3_x,txl3_y,txl3_z,txl4_x,txl4_y,txl4_z,txl5_x,txl5_y,txl5_z,txl6_x,txl6_y,txl6_z,txl7_x,txl7_y,txl7_z,txl8_x,txl8_y,txl8_z,txl9_x,txl9_y,txl9_z,txl10_x,txl10_y,txl10_z,txl11_x,txl11_y,txl11_z,txl12_x,txl12_y,txl12_z,txl13_x,txl13_y,txl13_z,txl14_x,txl14_y,txl14_z,txl15_x,txl15_y,txl15_z,txl16_x,txl16_y,txl16_z
49207.0,16679.0,37675.0,49067.0,16780.0,37496.0,48915.0,16696.0,37317.0,48444.0,16692.0,38089.0,49104.0,16504.0,37340.0,49030.0,16390.0,36969.0,48865.0,16425.0,36902.0,48533.0,16442.0,37121.0,49267.0,16381.0,37209.0,48963.0,16387.0,37251.0,48870.0,16272.0,36796.0,48556.0,16330.0,37280.0,49156.0,16147.0,38114.0,48876.0,16255.0,37525.0,48816.0,16181.0,37207.0,48555.0,16374.0,37853.0
49206.0,16678.0,37665.0,49068.0,16781.0,37498.0,48916.0,16697.0,37318.0,48443.0,16695.0,38087.0,49106.0,16504.0,37337.0,49029.0,16391.0,36971.0,48864.0,16424.0,36897.0,48534.0,16443.0,37130.0,49267.0,16381.0,37213.0,48963.0,16388.0,37253.0,48871.0,16272.0,36793.0,48557.0,16328.0,37279.0,49155.0,16148.0,38113.0,48876.0,16255.0,37523.0,48818.0,16179.0,37213.0,48555.0,16375.0,37858.0
49206.0,16678.0,37665.0,49068.0,16781.0,37498.0,48916.0,16697.0,37318.0,48443.0,16695.0,38087.0,49106.0,16504.0,37337.0,49029.0,16391.0,36971.0,48864.0,16424.0,36897.0,48534.0,16443.0,37130.0,49267.0,16381.0,37213.0,48963.0,16388.0,37253.0,48871.0,16272.0,36793.0,48557.0,16328.0,37279.0,49155.0,16148.0,38113.0,48876.0,16255.0,37523.0,48818.0,16179.0,37213.0,48555.0,16375.0,37858.0
49206.0,16678.0,37665.0,49068.0,16781.0,37498.0,48916.0,16697.0,37318.0,48443.0,16695.0,38087.0,49106.0,16504.0,37337.0,49029.0,16391.0,36971.0,48864.0,16424.0,36897.0,48534.0,16443.0,37130.0,49267.0,16381.0,37213.0,48963.0,16388.0,37253.0,48871.0,16272.0,36793.0,48557.0,16328.0,37279.0,49155.0,16148.0,38113.0,48876.0,16255.0,37523.0,48818.0,16179.0,37213.0,48555.0,16375.0,37858.0
49206.0,16678.0,37665.0,49068.0,16781.0,37498.0,48916.0,16697.0,37318.0,48443.0,16695.0,38087.0,49106.0,16504.0,37337.0,49029.0,16391.0,36971.0,48864.0,16424.0,36897.0,48534.0,16443.0,37130.0,49267.0,16381.0,37213.0,48963.0,16388.0,37253.0,48871.0,16272.0,36793.0,48557.0,16328.0,37279.0,49155.0,16148.0,38113.0,48876.0,16255.0,37523.0,48818.0,16179.0,37213.0,48555.0,16375.0,37858.0
49206.0,16680.0,37674.0,49067.0,16781.0,37495.0,48916.0,16697.0,37315.0,48443.0,16694.0,38089.0,49106.0,16504.0,37337.0,49028.0,16391.0,36970.0,48864.0,16424.0,36896.0,48532.0,16442.0,37128.0,49268.0,16381.0,37213.0,48963.0,16386.0,37254.0,48871.0,16271.0,36792.0,48557.0,16327.0,37278.0,49155.0,16148.0,38117.0,48876.0,16255.0,37530.0,48818.0,16179.0,37207.0,48556.0,16373.0,37858.0
49206.0,16680.0,37674.0,49067.0,16781.0,37495.0,48916.0,16697.0,37315.0,48443.0,16694.0,38089.0,49106.0,16504.0,37337.0,49028.0,16391.0,36970.0,48864.0,16424.0,36896.0,48532.0,16442.0,37128.0,49268.0,16381.0,37213.0,48963.0,16386.0,37254.0,48871.0,16271.0,36792.0,48557.0,16327.0,37278.0,49155.0,16148.0,38117.0,48876.0,16255.0,37530.0,48818.0,16179.0,37207.0,48556.0,16373.0,37858.0
49206.0,16680.0,37674.0,49067.0,16781.0,37495.0,48916.0,16697.0,37315.0,48443.0,16694.0,38089.0,49106.0,16504.0,37337.0,49028.0,16391.0,36970.0,48864.0,16424.0,36896.0,48532.0,16442.0,37128.0,49268.0,16381.0,37213.0,48963.0,16386.0,37254.0,48871.0,16271.0,36792.0,48557.0,16327.0,37278.0,49155.0,16148.0,38117.0,48876.0,16255.0,37530.0,48818.0,16179.0,37207.0,48556.0,16373.0,37858.0
49206.0,16680.0,37674.0,49067.0,16781.0,37495.0,48916.0,16697.0,37315.0,48443.0,16694.0,38089.0,49106.0,16504.0,37337.0,49028.0,16391.0,36970.0,48864.0,16424.0,36896.0,48532.0,16442.0,37128.0,49268.0,16381.0,37213.0,48963.0,16386.0,37254.0,48871.0,16271.0,36792.0,48557.0,16327.0,37278.0,49155.0,16148.0,38117.0,48876.0,16255.0,37530.0,48818.0,16179.0,37207.0,48556.0,16373.0,37858.0
49205.0,16679.0,37674.0,49068.0,16782.0,37501.0,48916.0,16697.0,37319.0,48443.0,16693.0,38086.0,49106.0,16504.0,37341.0,49028.0,16391.0,36967.0,48866.0,16424.0,36897.0,48534.0,16443.0,37133.0,49267.0,16382.0,37208.0,48963.0,16386.0,37255.0,48872.0,16273.0,36794.0,48557.0,16329.0,37277.0,49154.0,16148.0,38117.0,48876.0,16256.0,37522.0,48818.0,16180.0,37205.0,48557.0,16375.0,37854.0
