txl1_x,txl1_y,txl1_z,txl2_x,txl2_y,txl2_z,txl3_x,txl3_y,txl3_z,txl4_x,txl4_y,txl4_z,txl5_x,txl5_y,txl5_z,txl6_x,txl6_y,txl6_z,txl7_x,txl7_y,txl7_z,txl8_x,txl8_y,txl8_z,txl9_x,txl9_y,txl9_z,txl10_x,txl10_y,txl10_z,txl11_x,txl11_y,txl11_z,txl12_x,txl12_y,txl12_z,txl13_x,txl13_y,txl13_z,txl14_x,txl14_y,txl14_z,txl15_x,txl15_y,txl15_z,txl16_x,txl16_y,txl16_z
49010.0,16884.0,37705.0,48936.0,16771.0,36890.0,48858.0,16750.0,36954.0,48299.0,16548.0,37648.0,49157.0,16365.0,37020.0,48880.0,16465.0,36902.0,48910.0,16487.0,36424.0,48447.0,16360.0,36841.0,49297.0,16524.0,37000.0,49039.0,16370.0,37053.0,48749.0,16316.0,36813.0,48425.0,16351.0,37134.0,49159.0,16158.0,37950.0,48938.0,16169.0,37772.0,48816.0,16052.0,37269.0,48409.0,15936.0,37291.0
49010.0,16884.0,37705.0,48936.0,16771.0,36890.0,48858.0,16750.0,36954.0,48299.0,16548.0,37648.0,49157.0,16365.0,37020.0,48880.0,16465.0,36902.0,48910.0,16487.0,36424.0,48447.0,16360.0,36841.0,49297.0,16524.0,37000.0,49039.0,16370.0,37053.0,48749.0,16316.0,36813.0,48425.0,16351.0,37134.0,49159.0,16158.0,37950.0,48938.0,16169.0,37772.0,48816.0,16052.0,37269.0,48409.0,15936.0,37291.0
49010.0,16884.0,37705.0,48936.0,16771.0,36890.0,48858.0,16750.0,36954.0,48299.0,16548.0,37648.0,49157.0,16365.0,37020.0,48880.0,16465.0,36902.0,48910.0,16487.0,36424.0,48447.0,16360.0,36841.0,49297.0,16524.0,37000.0,49039.0,16370.0,37053.0,48749.0,16316.0,36813.0,48425.0,16351.0,37134.0,49159.0,16158.0,37950.0,48938.0,16169.0,37772.0,48816.0,16052.0,37269.0,48409.0,15936.0,37291.0
49010.0,16884.0,37705.0,48936.0,16771.0,36890.0,48858.0,16750.0,36954.0,48299.0,16548.0,37648.0,49157.0,16365.0,37020.0,48880.0,16465.0,36902.0,48910.0,16487.0,36424.0,48447.0,16360.0,36841.0,49297.0,16524.0,37000.0,49039.0,16370.0,37053.0,48749.0,16316.0,36813.0,48425.0,16351.0,37134.0,49159.0,16158.0,37950.0,48938.0,16169.0,37772.0,48816.0,16052.0,37269.0,48409.0,15936.0,37291.0
49010.0,16885.0,37702.0,48935.0,16771.0,36894.0,48856.0,16750.0,36951.0,48299.0,16547.0,37660.0,49156.0,16364.0,37019.0,48882.0,16464.0,36900.0,48909.0,16486.0,36418.0,48447.0,16358.0,36838.0,49298.0,16524.0,37006.0,49037.0,16372.0,37059.0,48750.0,16314.0,36812.0,48428.0,16351.0,37136.0,49158.0,16157.0,37950.0,48936.0,16166.0,37774.0,48815.0,16051.0,37268.0,48412.0,15936.0,37293.0
49010.0,16885.0,37702.0,48935.0,16771.0,36894.0,48856.0,16750.0,36951.0,48299.0,16547.0,37660.0,49156.0,16364.0,37019.0,48882.0,16464.0,36900.0,48909.0,16486.0,36418.0,48447.0,16358.0,36838.0,49298.0,16524.0,37006.0,49037.0,16372.0,37059.0,48750.0,16314.0,36812.0,48428.0,16351.0,37136.0,49158.0,16157.0,37950.0,48936.0,16166.0,37774.0,48815.0,16051.0,37268.0,48412.0,15936.0,37293.0
49010.0,16885.0,37702.0,48935.0,16771.0,36894.0,48856.0,16750.0,36951.0,48299.0,16547.0,37660.0,49156.0,16364.0,37019.0,48882.0,16464.0,36900.0,48909.0,16486.0,36418.0,48447.0,16358.0,36838.0,49298.0,16524.0,37006.0,49037.0,16372.0,37059.0,48750.0,16314.0,36812.0,48428.0,16351.0,37136.0,49158.0,16157.0,37950.0,48936.0,16166.0,37774.0,48815.0,16051.0,37268.0,48412.0,15936.0,37293.0
49010.0,16885.0,37702.0,48935.0,16771.0,36894.0,48856.0,16750.0,36951.0,48299.0,16547.0,37660.0,49156.0,16364.0,37019.0,48882.0,16464.0,36900.0,48909.0,16486.0,36418.0,48447.0,16358.0,36838.0,49298.0,16524.0,37006.0,49037.0,16372.0,37059.0,48750.0,16314.0,36812.0,48428.0,16351.0,37136.0,49158.0,16157.0,37950.0,48936.0,16166.0,37774.0,48815.0,16051.0,37268.0,48412.0,15936.0,37293.0
49011.0,16883.0,37699.0,48934.0,16771.0,36895.0,48858.0,16749.0,36951.0,48299.0,16546.0,37655.0,49157.0,16364.0,37022.0,48881.0,16463.0,36895.0,48908.0,16487.0,36421.0,48445.0,16359.0,36845.0,49295.0,16523.0,37012.0,49037.0,16371.0,37055.0,48748.0,16313.0,36814.0,48427.0,16349.0,37130.0,49157.0,16156.0,37950.0,48939.0,16167.0,37762.0,48817.0,16050.0,37264.0,48411.0,15936.0,37293.0
49011.0,16883.0,37699.0,48934.0,16771.0,36895.0,48858.0,16749.0,36951.0,48299.0,16546.0,37655.0,49157.0,16364.0,37022.0,48881.0,16463.0,36895.0,48908.0,16487.0,36421.0,48445.0,16359.0,36845.0,49295.0,16523.0,37012.0,49037.0,16371.0,37055.0,48748.0,16313.0,36814.0,48427.0,16349.0,37130.0,49157.0,16156.0,37950.0,48939.0,16167.0,37762.0,48817.0,16050.0,37264.0,48411.0,15936.0,37293.0
