marker1_position_x,marker1_position_y,marker1_position_z,marker1_quaternion_x,marker1_quaternion_y,marker1_quaternion_z,marker1_quaternion_w,marker2_position_x,marker2_position_y,marker2_position_z,marker2_quaternion_x,marker2_quaternion_y,marker2_quaternion_z,marker2_quaternion_w
0.0152575280517,-0.0145484162495,0.183472856879,0.672450444116,0.68895245947,0.249508441063,-0.104405204073,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.0152528835461,-0.0145527580753,0.183639168739,0.67269414527,0.689553849564,0.247532519143,-0.103565087926,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.0152349835262,-0.0145603427663,0.183663412929,0.672544674524,0.689521142321,0.247989425282,-0.103660503618,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.0152150085196,-0.0145528027788,0.183613017201,0.672877587349,0.689244646909,0.247813468797,-0.103759596342,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.0152659323066,-0.0145613616332,0.183701351285,0.672593283847,0.689686139316,0.247403946545,-0.103646471207,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.0152746634558,-0.0145488418639,0.183566242456,0.672401789424,0.68952878295,0.248242946637,-0.103929449672,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.0152990641072,-0.0145523427054,0.183602899313,0.67239901146,0.689591699543,0.248007678482,-0.104091540113,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.015294614248,-0.0145441144705,0.183438122272,0.672166252854,0.689226477196,0.249473172956,-0.104510897187,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.0152894519269,-0.0145471747965,0.1835462749,0.672544699243,0.689458415319,0.247844550638,-0.104421261173,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.015282407403,-0.0145497433841,0.18357501924,0.672623014197,0.689369702843,0.247976126146,-0.104189896032,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.0152712045237,-0.0145556302741,0.183563277125,0.672526107017,0.689178706905,0.248805203626,-0.104102430224,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.0152522455901,-0.014551481232,0.183588072658,0.672587244593,0.689427379504,0.247953668433,-0.104092579521,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.0152203300968,-0.0145469205454,0.183623582125,0.672888773863,0.689404486768,0.24766549843,-0.102975494764,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.0152122480795,-0.0145414676517,0.183552414179,0.67260999174,0.689505661299,0.247872801179,-0.103618610705,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.0152123533189,-0.0145447319373,0.183542400599,0.672438293821,0.689506922804,0.248304869617,-0.103690096597,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.0152115384117,-0.0145306102931,0.183439135551,0.672409149395,0.689405537597,0.248887796576,-0.103154278905,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.015244663693,-0.0145505266264,0.18361531198,0.672746231367,0.689486113924,0.247546469668,-0.10364435461,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.0152514697984,-0.0145429708064,0.183533847332,0.672510001442,0.689491553749,0.24814217046,-0.10371672241,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.0152678573504,-0.0145448334515,0.183477416635,0.672354756987,0.689196087051,0.249294452352,-0.103923579505,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.0152904354036,-0.0145587977022,0.183658137918,0.672601683175,0.689602389952,0.247225950605,-0.104569827915,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.015313253738,-0.0145533178002,0.183637946844,0.672662844722,0.689462297551,0.248097773759,-0.103023940138,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.0152821987867,-0.0145487934351,0.183521181345,0.672374806205,0.689372103418,0.24838606443,-0.104797833981,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.0152545785531,-0.0145371183753,0.183396264911,0.672259356745,0.689108812711,0.24966818497,-0.104221873546,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.0152452709153,-0.0145582528785,0.183669731021,0.672570859648,0.689676270884,0.247433250335,-0.103787604082,0.00482870731503,-0.088133059442,0.244397640228,0.656308684268,0.571554407733,-0.293654804791,0.395412854595
0.0152226956561,-0.0145463030785,0.183543205261,0.6724605097,0.689398412554,0.248584382258,-0.103597763296,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.01522593759,-0.0145471477881,0.183611541986,0.672567474874,0.689618075104,0.247910087564,-0.103055765073,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.0152177056298,-0.0145541327074,0.183613881469,0.672356898527,0.68967163237,0.247989627155,-0.103876779559,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.0152199892327,-0.0145485932007,0.183537319303,0.672644176403,0.689133717642,0.248768761717,-0.103723836957,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.0152294794098,-0.0145452395082,0.183522209525,0.672432915358,0.689305424322,0.248927584392,-0.103571540841,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.0152443740517,-0.0145453019068,0.183575868607,0.672536394817,0.689584894363,0.247801304871,-0.103739984654,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.0152679653838,-0.0145438229665,0.18351277709,0.672569931641,0.689263810018,0.248379887383,-0.104271370931,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.0152677921578,-0.0145430760458,0.183443978429,0.672466734732,0.689105253639,0.248867117616,-0.104821743239,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.0153066618368,-0.0145615022629,0.183669507504,0.672435448339,0.689613797587,0.247971706389,-0.103795042391,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.0152951003984,-0.0145492916927,0.183584049344,0.672434307828,0.689547645344,0.248185127024,-0.103731813734,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.0152900665998,-0.0145478015766,0.183552995324,0.672736470486,0.689207758478,0.248063192159,-0.104321424584,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.0152588272467,-0.0145329385996,0.183350339532,0.672354955884,0.688784709563,0.250429515512,-0.103920618409,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.0152663188055,-0.014549725689,0.183575615287,0.672627770603,0.689297410281,0.248362878988,-0.103715200109,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.0152555042878,-0.014546723105,0.183521091938,0.67242621398,0.689347605711,0.248601713192,-0.104115577372,0.00484900409356,-0.0880418717861,0.244125530124,0.656659778333,0.570768357447,-0.294294167011,0.395490026323
0.015241432935,-0.0145391877741,0.183463916183,0.672529336113,0.689115195433,0.249176428008,-0.103612968381,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.0152128394693,-0.0145361209288,0.183449462056,0.672389712377,0.689258941398,0.249190369441,-0.103529445913,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.0152220781893,-0.0145524842665,0.183639541268,0.672607617578,0.689649659688,0.247503455999,-0.103558577319,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.015220801346,-0.0145494583994,0.183607518673,0.672626457538,0.689608197943,0.24740490068,-0.103947087838,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.0152376126498,-0.0145474784076,0.183569654822,0.672589490446,0.689482379862,0.247815647664,-0.104042443142,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.0152626624331,-0.0145466355607,0.1835283041,0.672399288135,0.689371658584,0.248694892436,-0.103907478712,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.0152722643688,-0.0145489787683,0.183522343636,0.672299726054,0.689351421254,0.249014596051,-0.103920293087,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.0152830053121,-0.0145518379286,0.183612629771,0.672521145669,0.689653288607,0.247496994085,-0.104109980603,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.015283536166,-0.0145599022508,0.183640569448,0.672371299171,0.689734842946,0.247438364284,-0.104675395189,10.0,10.0,10.0,10.0,10.0,10.0,10.0
