position_panda_joint1,position_panda_joint2,position_panda_joint3,position_panda_joint4,position_panda_joint5,position_panda_joint6,position_panda_joint7,position_panda_finger,velocity_panda_joint1,velocity_panda_joint2,velocity_panda_joint3,velocity_panda_joint4,velocity_panda_joint5,velocity_panda_joint6,velocity_panda_joint7,ee_state_position_x,ee_state_position_y,ee_state_position_z,ee_state_orientation_x,ee_state_orientation_y,ee_state_orientation_z,ee_state_orientation_w
-0.0192784145474,-0.00556117994711,-0.00875084940344,-2.52880215645,0.0195619240403,2.56906485558,0.746714055538,0.0653127208352,0.00024182422203,-0.000579724437557,0.00013223431597,-0.000309243740048,-5.06688811583e-05,-0.000148147242726,0.000415393529693,0.46835450384,-0.0122487778069,0.169647774722,-0.0132141594089,0.922558626575,-0.385136881992,0.0195076481111
-0.0192770902067,-0.0055618933402,-0.00874886568636,-2.52880549431,0.0195610001683,2.5690639019,0.746714711189,0.0653127208352,0.000277202954749,-7.96388576418e-06,6.73901331538e-06,-0.000423060439061,-1.47933042172e-05,-3.4056174627e-05,3.61396487278e-05,0.468352853569,-0.012247218755,0.169646720809,-0.0132133180788,0.922559322258,-0.385135325753,0.0195060421265
-0.0192717760801,-0.00556261045858,-0.00874922517687,-2.52880430222,0.0195621084422,2.56906461716,0.746713936329,0.0653127208352,-0.000334879005095,0.000108595246274,-4.82451941934e-05,0.000183611831744,0.000112551206257,-0.000194517677301,1.93373707589e-05,0.468353758713,-0.0122448742951,0.169647589631,-0.0132141194275,0.922560220596,-0.385133091263,0.0195071299234
-0.0192780513316,-0.00556363444775,-0.0087503278628,-2.52880358696,0.0195615887642,2.56906437874,0.746713519096,0.0653127208352,-0.000207208111533,-0.000131658147438,-0.000289383664494,0.000175181383383,9.13911717362e-05,4.74943990412e-05,0.000301787949866,0.468354126507,-0.0122483623035,0.169648323101,-0.0132141853254,0.922558949842,-0.385136092499,0.0195079294283
-0.0192746501416,-0.00556123023853,-0.00875027198344,-2.5288040638,0.019562387839,2.56906414032,0.746713638306,0.0653127208352,-0.00256369821727,-0.000103838130599,0.000260723085376,-0.000186858902453,-5.15644460393e-05,8.10363635537e-05,-0.000557222869247,0.468353497918,-0.0122466910523,0.169646988881,-0.013213861656,0.92255949452,-0.385134877612,0.0195063748933
-0.0192730277777,-0.00556265050545,-0.00874906778336,-2.52880311012,0.0195625331253,2.5690639019,0.746715545654,0.0653127208352,-0.00023407075787,0.000452214182587,0.00023419642821,0.000451805273769,1.66407116922e-05,1.41806385727e-05,0.000239193439484,0.468354171017,-0.0122453766331,0.169648000839,-0.0132143339101,0.922559628173,-0.385134493191,0.0195073237762
-0.0192752387375,-0.00556331546977,-0.00874869246036,-2.52880358696,0.0195613056421,2.56906485558,0.746714830399,0.0653127208352,6.80307039147e-06,-0.000357406242983,5.09559940838e-05,0.000148968480062,-8.05531453807e-05,-2.94099718303e-05,0.000161456919159,0.46835423058,-0.0122462972274,0.169648220233,-0.0132141863922,0.922559596995,-0.385134538864,0.0195079965044
-0.0192758664489,-0.00556083442643,-0.0087499441579,-2.52880501747,0.0195613093674,2.56906342506,0.746712744236,0.0653127208352,0.000337563658832,5.54758298676e-06,-0.000396854506107,7.44438148104e-05,-7.32415428502e-05,-0.000222991220653,0.000168912505615,0.468352809452,-0.0122471339762,0.169646363059,-0.013213193411,0.922559690399,-0.385134474173,0.0195055288806
-0.0192743837833,-0.00556092755869,-0.00874921679497,-2.52880358696,0.019561920315,2.5690639019,0.746713876724,0.0653127208352,-0.000114903603389,0.000481723080156,-0.000431733671576,0.000618975667749,9.61530440691e-06,1.11606632345e-05,0.000396968884161,0.468353641291,-0.0122460968848,0.169647008415,-0.0132137404669,0.922559779479,-0.385134198829,0.0195063816468
-0.0192774962634,-0.005562718492,-0.00874996837229,-2.52880334854,0.0195622928441,2.56906342506,0.746713221073,0.0653127208352,-0.000499112938996,0.000443937227828,4.04179772886e-05,0.000535090453923,0.000173384338268,3.09561391987e-06,-0.000327489804476,0.468353899284,-0.0122478931327,0.169647893412,-0.0132140857963,0.922559087714,-0.385135807969,0.0195070939979
-0.0192765612155,-0.00556502863765,-0.00875115860254,-2.52880311012,0.0195622015744,2.56906557083,0.746714890003,0.0653127208352,0.000432611443102,0.000639011384919,0.00103471823968,8.01678033895e-05,0.000170905026607,8.82088934304e-05,-0.000158461916726,0.468354847894,-0.0122480487606,0.169649278208,-0.0132149147974,0.922558682326,-0.385136639626,0.0195092847723
-0.0192751549184,-0.00556163489819,-0.00874994322658,-2.52880454063,0.0195634458214,2.5690639019,0.746714770794,0.0653120651841,0.00029179561534,-6.33372692391e-05,-0.000192944251467,1.17477557069e-05,4.30214604421e-05,1.35219052027e-05,0.000236995751038,0.468353284085,-0.0122467189109,0.169646970761,-0.0132140955055,0.922559075775,-0.385135885655,0.0195061182438
