marker1_position_x,marker1_position_y,marker1_position_z,marker1_quaternion_x,marker1_quaternion_y,marker1_quaternion_z,marker1_quaternion_w,marker2_position_x,marker2_position_y,marker2_position_z,marker2_quaternion_x,marker2_quaternion_y,marker2_quaternion_z,marker2_quaternion_w
0.00984342582524,0.0132780559361,0.181707575917,0.701539809058,0.658068220785,0.210248742082,-0.174881615823,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.00984138157219,0.0132611505687,0.181603714824,0.701458556104,0.658063406523,0.210528197997,-0.174889464837,0.002586762188,-0.0539115555584,0.227096289396,0.643011807134,0.584565149473,-0.332036398547,0.366839517974
0.00983847491443,0.0132725900039,0.181752562523,0.701456887489,0.658272818053,0.210055462991,-0.174676370682,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.00983219686896,0.0132685918361,0.181640684605,0.701577664355,0.657922879343,0.210670221046,-0.174769344222,0.00256399065256,-0.0538816228509,0.226969778538,0.642200531941,0.585423231345,-0.332055382584,0.36687510119
0.00983641669154,0.0133122047409,0.181656911969,0.701586890082,0.658226997339,0.210836648015,-0.173380977887,0.002582116751,-0.0537889637053,0.226774841547,0.642700982063,0.585124417272,-0.331643836215,0.366847693011
0.00982782058418,0.0133300898597,0.18169914186,0.701621032712,0.658077787828,0.210364190982,-0.174380213259,0.00254468014464,-0.0536989457905,0.226411506534,0.642149887793,0.585360057666,-0.332321445886,0.366823637598
0.00982950441539,0.0133535703644,0.18175059557,0.701915949512,0.65776226728,0.21064328676,-0.174046560742,0.00256979814731,-0.0536656491458,0.226422652602,0.642773007358,0.585243991022,-0.330250266883,0.367786749636
0.00983344018459,0.0134748229757,0.181763336062,0.70194903126,0.657534101562,0.211462042854,-0.173782240834,0.0025582248345,-0.0536419600248,0.226612344384,0.643217528418,0.584956797308,-0.329449574561,0.368184375336
0.00984049960971,0.0135064255446,0.181710630655,0.701619142722,0.657812094307,0.211551929061,-0.173952891498,0.00254599610344,-0.0536254607141,0.226882308722,0.642402434797,0.585343509842,-0.331843606599,0.366840439446
0.00985214672983,0.0135854408145,0.181931644678,0.701795490078,0.657911441446,0.210697584403,-0.173902712018,0.00253749545664,-0.0537363365293,0.227651655674,0.644157395019,0.584038079989,-0.332653040338,0.365106458884
0.00984766241163,0.0136553328484,0.181942999363,0.701113369913,0.658487582723,0.209571798268,-0.175823227416,0.00260860892013,-0.0534955412149,0.227230429649,0.641666821165,0.585130497903,-0.332832854609,0.367570784928
0.00986512191594,0.0138281593099,0.182110071182,0.701159017551,0.658535948993,0.209629265782,-0.17539101151,0.0026197351981,-0.0533559285104,0.227447196841,0.642044213948,0.584710580879,-0.333936619698,0.366577547006
0.00988220144063,0.0139027871192,0.182109326124,0.700973907349,0.658738925354,0.210371868698,-0.174477179883,0.00265121576376,-0.0532337129116,0.227349624038,0.641526052644,0.585757988942,-0.332489900059,0.367127183042
0.0098974108696,0.013986770995,0.18208552897,0.70143930717,0.658217389499,0.21097846172,-0.173841465735,0.00266967038624,-0.0531836114824,0.227390408516,0.642369700979,0.585459306663,-0.331696947747,0.366845611069
0.0099112149328,0.01406262815,0.182239964604,0.701566169855,0.658172534763,0.210923810686,-0.173565462821,0.00266440026462,-0.0531374998391,0.227407470345,0.643232266838,0.584891175254,-0.331088728017,0.366789882887
0.00993258692324,0.014225945808,0.182500228286,0.70131684238,0.658541671594,0.20977474244,-0.174562627167,0.0027110024821,-0.052884336561,0.227223023772,0.643270206402,0.584566844282,-0.330826486025,0.36747636967
0.0099282534793,0.0142416097224,0.182304173708,0.700873628766,0.658904271489,0.210147686417,-0.174525835932,0.00269939564168,-0.0528621338308,0.227283120155,0.642693046201,0.584807160978,-0.330932622717,0.368007923903
0.00993265490979,0.0142787024379,0.182344377041,0.70090268577,0.658924447344,0.20999577961,-0.174515816819,0.00270449649543,-0.0528442114592,0.227410912514,0.640954366878,0.586033167155,-0.331400509069,0.368668318632
0.00993426982313,0.0142916813493,0.182425111532,0.700981155665,0.658884811245,0.209629140232,-0.174790870698,0.00271588657051,-0.0527978539467,0.227291092277,0.640843041182,0.58595789594,-0.33177116848,0.368648114765
0.00993510242552,0.0143153192475,0.182433977723,0.700821476813,0.658987776272,0.210154068767,-0.174412258004,0.00272577721626,-0.0527398809791,0.227256044745,0.640516895641,0.585942493834,-0.331991899158,0.369040484517
0.00993403233588,0.0143307261169,0.182407453656,0.700846024457,0.658905775495,0.20994743678,-0.174871675272,0.002726073144,-0.0526550151408,0.226991400123,0.640586570639,0.585891375623,-0.331531240219,0.369414642707
0.00994046870619,0.0143408523872,0.182569608092,0.701030765009,0.658994689805,0.209302284651,-0.174569238295,0.00272422144189,-0.0526624433696,0.226986721158,0.640274911418,0.5860021374,-0.331615858661,0.369703198602
0.0099393799901,0.0143491560593,0.182526648045,0.700995127694,0.658989654475,0.209576223525,-0.174402616887,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.00992882438004,0.0143641652539,0.182468891144,0.700841602183,0.659114095026,0.208705937776,-0.175588980077,0.00272382306866,-0.052629519254,0.226908802986,0.640689009353,0.585675774196,-0.33082105247,0.370214683739
0.00993279181421,0.0143552627414,0.182371541858,0.700952473499,0.658885639629,0.209308890423,-0.175285858457,0.00272496766411,-0.0526601262391,0.227085620165,0.640538892641,0.585918561662,-0.331697724997,0.369304732362
0.00993633363396,0.0143657140434,0.182398274541,0.700678316607,0.65903755903,0.20973346077,-0.175303359521,0.00273406552151,-0.0526721216738,0.22712187469,0.640399742162,0.586093874213,-0.331360736334,0.36957029543
0.00993968732655,0.0143643058836,0.182481870055,0.700970722719,0.658919844605,0.209453437813,-0.17491123939,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.00993200112134,0.0143596604466,0.182450532913,0.700751316351,0.659078052334,0.209554892747,-0.175072729147,0.00271355570294,-0.0527012422681,0.227316379547,0.64063974874,0.585769278568,-0.33165652197,0.369403595076
