position_panda_joint1,position_panda_joint2,position_panda_joint3,position_panda_joint4,position_panda_joint5,position_panda_joint6,position_panda_joint7,position_panda_finger,velocity_panda_joint1,velocity_panda_joint2,velocity_panda_joint3,velocity_panda_joint4,velocity_panda_joint5,velocity_panda_joint6,velocity_panda_joint7,ee_state_position_x,ee_state_position_y,ee_state_position_z,ee_state_orientation_x,ee_state_orientation_y,ee_state_orientation_z,ee_state_orientation_w
-0.312517642975,-0.00858666375279,0.327636867762,-2.49205231667,-0.035512380302,2.49501919746,-0.700206518173,0.062052372843,-0.00276276888326,0.000372582668206,0.000168679354829,-0.000353516632458,7.35348585295e-05,0.000137590934173,-9.78389834927e-07,0.470391085321,0.00448910665937,0.178205923311,0.013306990757,0.931599447365,0.363241147157,0.00112354922632
-0.312505543232,-0.00858489330858,0.32764673233,-2.49205470085,-0.0355120673776,2.49503016472,-0.700206577778,0.062052372843,0.000504414434545,0.000162520766025,1.75299755938e-05,-0.000192480350961,3.46632464243e-06,7.53793501644e-05,0.000504897965584,0.470392053407,0.00449903991749,0.178205393771,0.013307804906,0.931595665755,0.363250804809,0.00112710465342
-0.312504380941,-0.00858450494707,0.327647298574,-2.49205470085,-0.0355126000941,2.49503779411,-0.700206160545,0.062052372843,0.000562086235732,0.000795947038569,-4.87440374854e-05,-4.64529548481e-05,-8.053026977e-05,-9.59054978011e-06,0.000259125081357,0.470393650871,0.00449992669722,0.178205909614,0.0133090652581,0.931595313817,0.363251650593,0.00113052285892
-0.312507033348,-0.00858686026186,0.327645599842,-2.49205112457,-0.0355123355985,2.49504518509,-0.700205385685,0.062052372843,-0.00017265000497,-0.000430492655141,-0.00063464557752,7.15934002073e-05,-8.32323803479e-06,0.00280327885412,-0.000174994376721,0.470397312517,0.00449790167755,0.178209026405,0.0133115465833,0.931596239552,0.363249166506,0.00113661639841
-0.312512278557,-0.00858614500612,0.327640891075,-2.49205470085,-0.035511482507,2.49505138397,-0.700205802917,0.062052372843,-0.000239545814111,-0.000360348873073,-0.000668736523949,0.000267346476903,-0.00010855931032,-0.000169298771652,0.00391770666465,0.470396915509,0.0044933547483,0.178207875383,0.0133114425415,0.931598074,0.363244462452,0.00113762847601
-0.312514156103,-0.00858289841563,0.327639460564,-2.4920592308,-0.0355121791363,2.49506688118,-0.700207829475,0.062052372843,-1.0696147001e-05,0.00127977284137,0.00030483561568,-0.00306467339396,3.33676398441e-05,-2.18041477638e-05,0.000274902122328,0.47039769363,0.00449205513965,0.178206060401,0.0133123220644,0.931598143428,0.363244240081,0.00114147923436
-0.312508106232,-0.00858738366514,0.327641576529,-2.49205780029,-0.0355118587613,2.49507260323,-0.700203895569,0.062052372843,0.00236267899163,0.000149177460116,-0.000122019708215,0.000445996382041,-1.96501878236e-05,0.00011463372357,0.000108301443106,0.470400236125,0.0044957782032,0.178209134107,0.0133148206445,0.931597382011,0.363246084822,0.0011467025125
-0.312506079674,-0.00858621299267,0.327644616365,-2.49206089973,-0.0355114340782,2.49507808685,-0.70020544529,0.062052372843,0.000241621703026,0.000127535007778,0.000339450401952,-0.000388347747503,3.30850671162e-05,-5.80505111429e-05,-0.00228478386998,0.470399567512,0.0044983564725,0.178207932963,0.0133146080879,0.931596195769,0.363249133339,0.00114719379023
-0.312505692244,-0.00858586281538,0.327644824982,-2.49206185341,-0.0355128385127,2.49508166313,-0.700205504894,0.062052372843,-0.00031547958497,9.65574963629e-06,-0.00010636580555,9.05855631572e-05,-1.73545834059e-06,-5.11086291226e-05,0.000342454819474,0.470400247603,0.00449839658167,0.178207899748,0.0133155648494,0.931595991185,0.363249618135,0.0011487170506
-0.312506616116,-0.00858587212861,0.327643483877,-2.49206185341,-0.0355116128922,2.49509119987,-0.700203955173,0.062052372843,-0.000454325549072,-0.000444138364401,-0.000449053099146,0.00010509488493,7.38973321859e-05,-2.70238160738e-05,9.96502494672e-05,0.470402135424,0.00449764406188,0.178208553878,0.0133165685469,0.9315967103,0.363247723319,0.00115306083992
