marker1_position_x,marker1_position_y,marker1_position_z,marker1_quaternion_x,marker1_quaternion_y,marker1_quaternion_z,marker1_quaternion_w,marker2_position_x,marker2_position_y,marker2_position_z,marker2_quaternion_x,marker2_quaternion_y,marker2_quaternion_z,marker2_quaternion_w
0.0121055888012,0.00306771416217,0.198792338371,0.696943490006,0.656267692721,0.227647335982,-0.178211048058,0.00479403324425,-0.0558949075639,0.259219229221,0.657563728187,0.568695555914,-0.324047508509,0.373079777375
0.0121006062254,0.00308108096942,0.198910728097,0.697081983246,0.656209226017,0.22751097691,-0.178058742301,0.00478143477812,-0.0559349730611,0.259401708841,0.657237541776,0.568719004725,-0.324075588604,0.373594058057
0.0121153341606,0.00308538647369,0.198906630278,0.697159040123,0.656253803326,0.227083029055,-0.178139036455,0.00478830095381,-0.055955786258,0.259575694799,0.658169778593,0.568261304683,-0.32376282414,0.372919918819
0.0121124079451,0.0030795908533,0.199001029134,0.696816574418,0.656594816959,0.22756944364,-0.177600834121,0.00477612065151,-0.0558339171112,0.258948862553,0.657587073471,0.568226473165,-0.323399543975,0.37431357303
0.0120962867513,0.00307469023392,0.19887432456,0.696710240072,0.656349714609,0.228888421536,-0.177228620708,0.00478735752404,-0.0558909103274,0.259207725525,0.65752031434,0.568355388626,-0.323895571203,0.373805895359
0.0121088866144,0.00307439477183,0.198986873031,0.69730239991,0.656360660274,0.226675601932,-0.177702611726,0.00479080015793,-0.0558902509511,0.259163916111,0.657370992314,0.568761827109,-0.324014398533,0.373347066455
0.0120899118483,0.00306685408577,0.198799878359,0.696967085709,0.656400921428,0.227539685243,-0.177765023068,0.00478390604258,-0.0559013523161,0.259218603373,0.657661819923,0.568417064861,-0.32363101486,0.373692302853
0.01210234873,0.00308059295639,0.19900201261,0.696912368139,0.656689194556,0.227106136704,-0.177469027045,0.00479793781415,-0.0559198372066,0.259330302477,0.657630002235,0.568482482054,-0.323562438745,0.373708169554
0.0120998378843,0.00307339197025,0.198807150126,0.696586767182,0.656585408747,0.228853924537,-0.176885154919,0.0047873747535,-0.0559154376388,0.259331017733,0.658310748397,0.567948053256,-0.323468873108,0.37340307374
0.0120907360688,0.00307621015236,0.198838457465,0.697129154015,0.655958533311,0.227443800913,-0.178881700082,0.0047684838064,-0.0558431632817,0.259027421474,0.657839587069,0.56817560939,-0.324019587475,0.373409776936
0.0120931873098,0.00307315774262,0.198778197169,0.696934455071,0.656219769466,0.227986470554,-0.177989181529,0.00478505762294,-0.0558939985931,0.259207308292,0.657842462018,0.568068585586,-0.323549072694,0.373975099164
0.0120931202546,0.00307398987934,0.198846742511,0.696900270954,0.656289584577,0.227935172869,-0.177931308346,0.00477958424017,-0.0559406466782,0.259417533875,0.657680595758,0.56843075972,-0.323633721634,0.373636079077
0.0120871737599,0.00307827093638,0.198881849647,0.696961704261,0.656297345932,0.228636207305,-0.176758765629,0.00477341376245,-0.0559140667319,0.259331226349,0.657228817805,0.568881380207,-0.324208069806,0.373247081398
0.012073029764,0.00308295432478,0.198904663324,0.696530007835,0.656776580915,0.22868056342,-0.176622962439,0.00477875582874,-0.0559685565531,0.259539693594,0.658058844825,0.568301530168,-0.323628738499,0.373170694419
0.0120877670124,0.00308174174279,0.198855400085,0.696760515896,0.656531583571,0.227489115397,-0.178156576187,0.00477487687021,-0.0559056513011,0.259320884943,0.657675432702,0.568355744572,-0.323925993026,0.373505989073
0.012079410255,0.00308512803167,0.198946297169,0.69677465775,0.656639284575,0.228124636374,-0.176887185939,0.00478494912386,-0.0559218637645,0.259372800589,0.657234349425,0.568814553685,-0.323942434152,0.373569689359
