txl1_x,txl1_y,txl1_z,txl2_x,txl2_y,txl2_z,txl3_x,txl3_y,txl3_z,txl4_x,txl4_y,txl4_z,txl5_x,txl5_y,txl5_z,txl6_x,txl6_y,txl6_z,txl7_x,txl7_y,txl7_z,txl8_x,txl8_y,txl8_z,txl9_x,txl9_y,txl9_z,txl10_x,txl10_y,txl10_z,txl11_x,txl11_y,txl11_z,txl12_x,txl12_y,txl12_z,txl13_x,txl13_y,txl13_z,txl14_x,txl14_y,txl14_z,txl15_x,txl15_y,txl15_z,txl16_x,txl16_y,txl16_z
49216.0,16679.0,37661.0,49067.0,16783.0,37479.0,48946.0,16714.0,37315.0,48446.0,16700.0,38082.0,49106.0,16506.0,37315.0,49034.0,16400.0,36966.0,48886.0,16432.0,36911.0,48532.0,16452.0,37126.0,49277.0,16380.0,37201.0,48969.0,16383.0,37250.0,48879.0,16262.0,36791.0,48563.0,16322.0,37275.0,49194.0,16157.0,38106.0,48884.0,16254.0,37514.0,48822.0,16175.0,37208.0,48559.0,16367.0,37841.0
49216.0,16679.0,37661.0,49067.0,16783.0,37479.0,48946.0,16714.0,37315.0,48446.0,16700.0,38082.0,49106.0,16506.0,37315.0,49034.0,16400.0,36966.0,48886.0,16432.0,36911.0,48532.0,16452.0,37126.0,49277.0,16380.0,37201.0,48969.0,16383.0,37250.0,48879.0,16262.0,36791.0,48563.0,16322.0,37275.0,49194.0,16157.0,38106.0,48884.0,16254.0,37514.0,48822.0,16175.0,37208.0,48559.0,16367.0,37841.0
49217.0,16679.0,37660.0,49066.0,16783.0,37481.0,48948.0,16714.0,37312.0,48446.0,16698.0,38084.0,49104.0,16505.0,37319.0,49033.0,16402.0,36964.0,48886.0,16433.0,36913.0,48531.0,16450.0,37124.0,49278.0,16377.0,37201.0,48969.0,16384.0,37252.0,48879.0,16262.0,36792.0,48563.0,16323.0,37279.0,49193.0,16157.0,38105.0,48882.0,16254.0,37510.0,48822.0,16174.0,37212.0,48556.0,16366.0,37839.0
49217.0,16679.0,37660.0,49066.0,16783.0,37481.0,48948.0,16714.0,37312.0,48446.0,16698.0,38084.0,49104.0,16505.0,37319.0,49033.0,16402.0,36964.0,48886.0,16433.0,36913.0,48531.0,16450.0,37124.0,49278.0,16377.0,37201.0,48969.0,16384.0,37252.0,48879.0,16262.0,36792.0,48563.0,16323.0,37279.0,49193.0,16157.0,38105.0,48882.0,16254.0,37510.0,48822.0,16174.0,37212.0,48556.0,16366.0,37839.0
49217.0,16679.0,37660.0,49066.0,16783.0,37481.0,48948.0,16714.0,37312.0,48446.0,16698.0,38084.0,49104.0,16505.0,37319.0,49033.0,16402.0,36964.0,48886.0,16433.0,36913.0,48531.0,16450.0,37124.0,49278.0,16377.0,37201.0,48969.0,16384.0,37252.0,48879.0,16262.0,36792.0,48563.0,16323.0,37279.0,49193.0,16157.0,38105.0,48882.0,16254.0,37510.0,48822.0,16174.0,37212.0,48556.0,16366.0,37839.0
49216.0,16679.0,37661.0,49066.0,16782.0,37478.0,48946.0,16714.0,37318.0,48446.0,16699.0,38084.0,49104.0,16507.0,37321.0,49033.0,16400.0,36969.0,48886.0,16432.0,36912.0,48532.0,16451.0,37126.0,49278.0,16379.0,37205.0,48968.0,16383.0,37254.0,48879.0,16262.0,36794.0,48564.0,16323.0,37269.0,49194.0,16157.0,38109.0,48882.0,16253.0,37505.0,48823.0,16174.0,37207.0,48559.0,16366.0,37838.0
49216.0,16679.0,37661.0,49066.0,16782.0,37478.0,48946.0,16714.0,37318.0,48446.0,16699.0,38084.0,49104.0,16507.0,37321.0,49033.0,16400.0,36969.0,48886.0,16432.0,36912.0,48532.0,16451.0,37126.0,49278.0,16379.0,37205.0,48968.0,16383.0,37254.0,48879.0,16262.0,36794.0,48564.0,16323.0,37269.0,49194.0,16157.0,38109.0,48882.0,16253.0,37505.0,48823.0,16174.0,37207.0,48559.0,16366.0,37838.0
49216.0,16679.0,37661.0,49066.0,16782.0,37478.0,48946.0,16714.0,37318.0,48446.0,16699.0,38084.0,49104.0,16507.0,37321.0,49033.0,16400.0,36969.0,48886.0,16432.0,36912.0,48532.0,16451.0,37126.0,49278.0,16379.0,37205.0,48968.0,16383.0,37254.0,48879.0,16262.0,36794.0,48564.0,16323.0,37269.0,49194.0,16157.0,38109.0,48882.0,16253.0,37505.0,48823.0,16174.0,37207.0,48559.0,16366.0,37838.0
49216.0,16679.0,37661.0,49066.0,16782.0,37478.0,48946.0,16714.0,37318.0,48446.0,16699.0,38084.0,49104.0,16507.0,37321.0,49033.0,16400.0,36969.0,48886.0,16432.0,36912.0,48532.0,16451.0,37126.0,49278.0,16379.0,37205.0,48968.0,16383.0,37254.0,48879.0,16262.0,36794.0,48564.0,16323.0,37269.0,49194.0,16157.0,38109.0,48882.0,16253.0,37505.0,48823.0,16174.0,37207.0,48559.0,16366.0,37838.0
49216.0,16679.0,37660.0,49066.0,16783.0,37479.0,48946.0,16714.0,37316.0,48447.0,16699.0,38084.0,49105.0,16507.0,37320.0,49033.0,16401.0,36974.0,48887.0,16433.0,36913.0,48533.0,16451.0,37137.0,49277.0,16381.0,37209.0,48970.0,16380.0,37256.0,48879.0,16261.0,36787.0,48562.0,16324.0,37277.0,49194.0,16157.0,38101.0,48883.0,16254.0,37513.0,48823.0,16174.0,37210.0,48559.0,16367.0,37844.0
