txl1_x,txl1_y,txl1_z,txl2_x,txl2_y,txl2_z,txl3_x,txl3_y,txl3_z,txl4_x,txl4_y,txl4_z,txl5_x,txl5_y,txl5_z,txl6_x,txl6_y,txl6_z,txl7_x,txl7_y,txl7_z,txl8_x,txl8_y,txl8_z,txl9_x,txl9_y,txl9_z,txl10_x,txl10_y,txl10_z,txl11_x,txl11_y,txl11_z,txl12_x,txl12_y,txl12_z,txl13_x,txl13_y,txl13_z,txl14_x,txl14_y,txl14_z,txl15_x,txl15_y,txl15_z,txl16_x,txl16_y,txl16_z
49192.0,16671.0,37680.0,49062.0,16779.0,37496.0,48902.0,16699.0,37316.0,48390.0,16671.0,38092.0,49100.0,16538.0,37349.0,49015.0,16406.0,36971.0,48841.0,16425.0,36910.0,48474.0,16454.0,37158.0,49260.0,16384.0,37231.0,48963.0,16380.0,37246.0,48856.0,16265.0,36770.0,48512.0,16329.0,37281.0,49143.0,16150.0,38135.0,48880.0,16242.0,37527.0,48800.0,16160.0,37184.0,48511.0,16363.0,37861.0
49192.0,16672.0,37671.0,49063.0,16779.0,37495.0,48902.0,16700.0,37316.0,48389.0,16670.0,38092.0,49104.0,16537.0,37347.0,49015.0,16406.0,36962.0,48841.0,16427.0,36909.0,48475.0,16454.0,37156.0,49260.0,16384.0,37226.0,48963.0,16381.0,37240.0,48857.0,16264.0,36774.0,48511.0,16330.0,37280.0,49145.0,16150.0,38131.0,48881.0,16244.0,37527.0,48801.0,16160.0,37178.0,48513.0,16360.0,37857.0
49192.0,16672.0,37671.0,49063.0,16779.0,37495.0,48902.0,16700.0,37316.0,48389.0,16670.0,38092.0,49104.0,16537.0,37347.0,49015.0,16406.0,36962.0,48841.0,16427.0,36909.0,48475.0,16454.0,37156.0,49260.0,16384.0,37226.0,48963.0,16381.0,37240.0,48857.0,16264.0,36774.0,48511.0,16330.0,37280.0,49145.0,16150.0,38131.0,48881.0,16244.0,37527.0,48801.0,16160.0,37178.0,48513.0,16360.0,37857.0
49192.0,16672.0,37671.0,49063.0,16779.0,37495.0,48902.0,16700.0,37316.0,48389.0,16670.0,38092.0,49104.0,16537.0,37347.0,49015.0,16406.0,36962.0,48841.0,16427.0,36909.0,48475.0,16454.0,37156.0,49260.0,16384.0,37226.0,48963.0,16381.0,37240.0,48857.0,16264.0,36774.0,48511.0,16330.0,37280.0,49145.0,16150.0,38131.0,48881.0,16244.0,37527.0,48801.0,16160.0,37178.0,48513.0,16360.0,37857.0
49193.0,16670.0,37667.0,49060.0,16780.0,37495.0,48902.0,16701.0,37316.0,48387.0,16671.0,38091.0,49102.0,16537.0,37344.0,49014.0,16406.0,36961.0,48840.0,16427.0,36907.0,48474.0,16453.0,37155.0,49260.0,16383.0,37224.0,48962.0,16380.0,37243.0,48855.0,16264.0,36773.0,48509.0,16330.0,37281.0,49144.0,16151.0,38126.0,48880.0,16245.0,37529.0,48801.0,16162.0,37187.0,48513.0,16362.0,37860.0
49193.0,16670.0,37667.0,49060.0,16780.0,37495.0,48902.0,16701.0,37316.0,48387.0,16671.0,38091.0,49102.0,16537.0,37344.0,49014.0,16406.0,36961.0,48840.0,16427.0,36907.0,48474.0,16453.0,37155.0,49260.0,16383.0,37224.0,48962.0,16380.0,37243.0,48855.0,16264.0,36773.0,48509.0,16330.0,37281.0,49144.0,16151.0,38126.0,48880.0,16245.0,37529.0,48801.0,16162.0,37187.0,48513.0,16362.0,37860.0
49193.0,16670.0,37667.0,49060.0,16780.0,37495.0,48902.0,16701.0,37316.0,48387.0,16671.0,38091.0,49102.0,16537.0,37344.0,49014.0,16406.0,36961.0,48840.0,16427.0,36907.0,48474.0,16453.0,37155.0,49260.0,16383.0,37224.0,48962.0,16380.0,37243.0,48855.0,16264.0,36773.0,48509.0,16330.0,37281.0,49144.0,16151.0,38126.0,48880.0,16245.0,37529.0,48801.0,16162.0,37187.0,48513.0,16362.0,37860.0
49192.0,16669.0,37675.0,49062.0,16778.0,37498.0,48902.0,16700.0,37318.0,48388.0,16672.0,38092.0,49101.0,16537.0,37345.0,49015.0,16407.0,36971.0,48841.0,16427.0,36914.0,48474.0,16455.0,37158.0,49262.0,16385.0,37224.0,48962.0,16380.0,37250.0,48855.0,16265.0,36773.0,48512.0,16328.0,37283.0,49146.0,16148.0,38130.0,48879.0,16245.0,37527.0,48800.0,16162.0,37187.0,48513.0,16361.0,37864.0
49192.0,16669.0,37675.0,49062.0,16778.0,37498.0,48902.0,16700.0,37318.0,48388.0,16672.0,38092.0,49101.0,16537.0,37345.0,49015.0,16407.0,36971.0,48841.0,16427.0,36914.0,48474.0,16455.0,37158.0,49262.0,16385.0,37224.0,48962.0,16380.0,37250.0,48855.0,16265.0,36773.0,48512.0,16328.0,37283.0,49146.0,16148.0,38130.0,48879.0,16245.0,37527.0,48800.0,16162.0,37187.0,48513.0,16361.0,37864.0
49192.0,16669.0,37675.0,49062.0,16778.0,37498.0,48902.0,16700.0,37318.0,48388.0,16672.0,38092.0,49101.0,16537.0,37345.0,49015.0,16407.0,36971.0,48841.0,16427.0,36914.0,48474.0,16455.0,37158.0,49262.0,16385.0,37224.0,48962.0,16380.0,37250.0,48855.0,16265.0,36773.0,48512.0,16328.0,37283.0,49146.0,16148.0,38130.0,48879.0,16245.0,37527.0,48800.0,16162.0,37187.0,48513.0,16361.0,37864.0
