txl1_x,txl1_y,txl1_z,txl2_x,txl2_y,txl2_z,txl3_x,txl3_y,txl3_z,txl4_x,txl4_y,txl4_z,txl5_x,txl5_y,txl5_z,txl6_x,txl6_y,txl6_z,txl7_x,txl7_y,txl7_z,txl8_x,txl8_y,txl8_z,txl9_x,txl9_y,txl9_z,txl10_x,txl10_y,txl10_z,txl11_x,txl11_y,txl11_z,txl12_x,txl12_y,txl12_z,txl13_x,txl13_y,txl13_z,txl14_x,txl14_y,txl14_z,txl15_x,txl15_y,txl15_z,txl16_x,txl16_y,txl16_z
49014.0,16885.0,37697.0,48911.0,16760.0,36926.0,48862.0,16743.0,36923.0,48322.0,16551.0,37603.0,49162.0,16361.0,37019.0,48874.0,16465.0,36896.0,48909.0,16491.0,36429.0,48457.0,16358.0,36773.0,49305.0,16521.0,37008.0,49036.0,16360.0,37047.0,48750.0,16308.0,36812.0,48448.0,16349.0,37121.0,49153.0,16151.0,37958.0,48939.0,16158.0,37761.0,48824.0,16056.0,37279.0,48443.0,15942.0,37248.0
49014.0,16885.0,37697.0,48911.0,16760.0,36926.0,48862.0,16743.0,36923.0,48322.0,16551.0,37603.0,49162.0,16361.0,37019.0,48874.0,16465.0,36896.0,48909.0,16491.0,36429.0,48457.0,16358.0,36773.0,49305.0,16521.0,37008.0,49036.0,16360.0,37047.0,48750.0,16308.0,36812.0,48448.0,16349.0,37121.0,49153.0,16151.0,37958.0,48939.0,16158.0,37761.0,48824.0,16056.0,37279.0,48443.0,15942.0,37248.0
49014.0,16884.0,37704.0,48911.0,16761.0,36928.0,48864.0,16743.0,36929.0,48322.0,16553.0,37606.0,49162.0,16362.0,37024.0,48873.0,16466.0,36895.0,48910.0,16491.0,36428.0,48460.0,16355.0,36770.0,49303.0,16521.0,37012.0,49033.0,16360.0,37048.0,48750.0,16309.0,36816.0,48448.0,16350.0,37119.0,49154.0,16153.0,37959.0,48938.0,16158.0,37760.0,48825.0,16058.0,37281.0,48445.0,15941.0,37250.0
49014.0,16884.0,37704.0,48911.0,16761.0,36928.0,48864.0,16743.0,36929.0,48322.0,16553.0,37606.0,49162.0,16362.0,37024.0,48873.0,16466.0,36895.0,48910.0,16491.0,36428.0,48460.0,16355.0,36770.0,49303.0,16521.0,37012.0,49033.0,16360.0,37048.0,48750.0,16309.0,36816.0,48448.0,16350.0,37119.0,49154.0,16153.0,37959.0,48938.0,16158.0,37760.0,48825.0,16058.0,37281.0,48445.0,15941.0,37250.0
49014.0,16884.0,37704.0,48911.0,16761.0,36928.0,48864.0,16743.0,36929.0,48322.0,16553.0,37606.0,49162.0,16362.0,37024.0,48873.0,16466.0,36895.0,48910.0,16491.0,36428.0,48460.0,16355.0,36770.0,49303.0,16521.0,37012.0,49033.0,16360.0,37048.0,48750.0,16309.0,36816.0,48448.0,16350.0,37119.0,49154.0,16153.0,37959.0,48938.0,16158.0,37760.0,48825.0,16058.0,37281.0,48445.0,15941.0,37250.0
49013.0,16886.0,37698.0,48911.0,16760.0,36928.0,48863.0,16742.0,36932.0,48323.0,16554.0,37611.0,49163.0,16363.0,37010.0,48875.0,16463.0,36904.0,48911.0,16493.0,36433.0,48460.0,16355.0,36771.0,49303.0,16521.0,37010.0,49034.0,16362.0,37051.0,48751.0,16309.0,36808.0,48450.0,16350.0,37120.0,49155.0,16152.0,37959.0,48937.0,16159.0,37758.0,48824.0,16055.0,37278.0,48446.0,15942.0,37247.0
49013.0,16886.0,37698.0,48911.0,16760.0,36928.0,48863.0,16742.0,36932.0,48323.0,16554.0,37611.0,49163.0,16363.0,37010.0,48875.0,16463.0,36904.0,48911.0,16493.0,36433.0,48460.0,16355.0,36771.0,49303.0,16521.0,37010.0,49034.0,16362.0,37051.0,48751.0,16309.0,36808.0,48450.0,16350.0,37120.0,49155.0,16152.0,37959.0,48937.0,16159.0,37758.0,48824.0,16055.0,37278.0,48446.0,15942.0,37247.0
49013.0,16886.0,37698.0,48911.0,16760.0,36928.0,48863.0,16742.0,36932.0,48323.0,16554.0,37611.0,49163.0,16363.0,37010.0,48875.0,16463.0,36904.0,48911.0,16493.0,36433.0,48460.0,16355.0,36771.0,49303.0,16521.0,37010.0,49034.0,16362.0,37051.0,48751.0,16309.0,36808.0,48450.0,16350.0,37120.0,49155.0,16152.0,37959.0,48937.0,16159.0,37758.0,48824.0,16055.0,37278.0,48446.0,15942.0,37247.0
49013.0,16886.0,37698.0,48911.0,16760.0,36928.0,48863.0,16742.0,36932.0,48323.0,16554.0,37611.0,49163.0,16363.0,37010.0,48875.0,16463.0,36904.0,48911.0,16493.0,36433.0,48460.0,16355.0,36771.0,49303.0,16521.0,37010.0,49034.0,16362.0,37051.0,48751.0,16309.0,36808.0,48450.0,16350.0,37120.0,49155.0,16152.0,37959.0,48937.0,16159.0,37758.0,48824.0,16055.0,37278.0,48446.0,15942.0,37247.0
49013.0,16886.0,37698.0,48911.0,16760.0,36928.0,48863.0,16742.0,36932.0,48323.0,16554.0,37611.0,49163.0,16363.0,37010.0,48875.0,16463.0,36904.0,48911.0,16493.0,36433.0,48460.0,16355.0,36771.0,49303.0,16521.0,37010.0,49034.0,16362.0,37051.0,48751.0,16309.0,36808.0,48450.0,16350.0,37120.0,49155.0,16152.0,37959.0,48937.0,16159.0,37758.0,48824.0,16055.0,37278.0,48446.0,15942.0,37247.0
